name,longitude,latitude
ecuador_nangartiza_conguime_agm_region,-78.64818139471292,-4.033336343450452
ecuador_rio_nambija_agm_region,-78.78954226169112,-4.071478071070263
ecuador_rio_calera_agm_region,-79.63341944554976,-3.715834851496253
brazil_rio_novo_upper_agm_region,-56.61017041156857,-7.860701174207026
brazil_rio_novo_agm_region,-56.20153727357261,-6.717232991338524
brazil_rio_crepori_agm_region,-56.91893126849677,-7.029125271027455
brazil_jamanxim_river_jardim_do_ouro_agm_region,-55.93995784671933,-6.210762637539685
brazil_rio_tocantins_upper_agm_region,-56.36260767792585,-5.899111776639967
brazil_rio_tapajos_porto_rico_agm_region,-57.37758630245218,-6.078745487514173
brazil_rio_tapajos_upper_agm_region,-57.32439085363096,-7.087430335140679
brazil_rio_tapajos_trib_2_agm_region,-56.99660806976109,-5.756764460511073
brazil_rio_tapajos_trib_1_agm_region,-56.74035091499405,-5.592923403419801
angola_luangue_headwaters_mining_region,19.74983022650249,-9.7035764480872
brazil_floresta_do_amana_agm_region,-57.48665954392359,-5.109527143579777
brazil_lourenco_agm_region,-51.63892559170403,2.29692903180391
brazil_xingu_river_taboca_agm_region_TSTM,-52.25716995343023,-6.311608784040759
brazil_morada_do_sol_agm_region,-51.4710056171907,-5.898144661293263
brazil_luar_da_praia_agm_region,-54.93200670891804,-8.112318942900778
brazil_jamanxim_river_agm_region,-55.23324270381496,-7.925027998045119
brazil_riozinho_das_arraias_agm_region_TSTM,-55.58198690817222,-6.469884211590567
suriname_abetwakondre_agm_region,-54.72580895101847,3.792520529256552
suriname_maripasoula_agm_region,-54.1153875439425,3.653971916760408
french_guiana_inipi_agm_region_TSTM,-52.86359960726753,3.256947899929745
venezuela_rio_caroni_upper_agm_region,-61.41840746241529,4.844180706894661
venezuela_rio_yuruari_el_callao_agm_region,-61.77194967928669,7.358318619783634
venezuela_yapacana_agm_region_TSTM,-66.91974531585373,3.89374550648526
venezuela_yapacana_south_agm_region_TSTM,-66.7960453928222,3.714082772466762
colombia_rio_caqueta_puerto_limon_agm_region_TSTM,-76.49626256748586,0.9974902323365539
colombia_mona_agm_region,-74.73752258934853,6.871937727817547
colombia_rio_tigui_agm_region_TSTM,-74.46818684498189,7.583803168840697
colombia_villa_uribe_agm_region,-74.53579118254241,8.053249103369351
colombia_cienaga_el_popal_agm_region_TSTM,-73.93866231026767,7.747317170673115
colombia_norosi_agm_region_TSTM,-74.04800719180577,8.520984182138541
colombia_pueblo_nuevo_agm_region_TSTM,-74.13550287174336,8.457607709900001
colombia_vijagual_agm_region_TSTM,-74.22114604433698,8.46862794542001
colombia_tiquisio_agm_region_TSTM,-74.28873846057745,8.5219498942044
colombia_cano_bijara_agm_region_TSTM,-76.48053086643203,7.287986139099872
honduras_rio_guayape_agm_region,-86.60636082799093,14.60301822803179
honduras_rio_guayape_lower_agm_region,-86.38175694590414,14.53184728574939
indonesia_sungai_milango_river_agm_region,121.8724164542128,0.7387890080140226
indonesia_diapati_mtn_mining_region_TSTM,121.7945609216768,0.9614265870328328
myanmar_kawbyin_agm_region_TSTM,96.71782727778607,18.51162344141928
myanmar_peinnegyaung_agm_region,97.26017067141628,17.91157701357759
myanmar_mali_kha_river_yunrang_agm_region,97.76563810511861,26.37004967399077
myanmar_north_mali_kha_river_chipwi_agm_region,97.83402699226059,25.6073135574227
myanmar_lalawng_ga_agm_region,96.54615775355569,26.18430397175741
myanmar_shin_bway_yang_agm_region,96.21951987960107,26.66056858642058
myanmar_chindwin_river_chaumawng_ga_agm_region,96.23115438886839,26.31304409488776
myanmar_chindwin_river_hkamti_agm_region,95.82692572623667,26.03418203270112
myanmar_uyu_river_sezin_agm_region,96.07901012201717,25.49599850811915
myanmar_uyu_river_mingon_agm_region,95.65857496066945,24.65091211991022
myanmar_uyu_river_homalin_agm_region,95.14523349094091,24.81555949930738
myanmar_mu_river_migyaung_in_agm_region,95.31330742960493,23.88120946158127
myanmar_gadu_agm_region,94.5695610916212,23.5369406753905
myanmar_kabaunggya_agm_region_TSTM,95.18718861564703,23.07899754036206
myanmar_chaungzon_agm_region_TSTM,94.42985182328226,23.18694662752258
myanmar_kalat_agm_region,95.94357684429778,24.52913056716531
myanmar_tonpin_agm_region,95.93035137486305,24.21704323083022
myanmar_namsi_awng_agm_region,96.23966443024398,24.5899305824892
myanmar_maw_luu_agm_region,96.15935632334417,24.55032112814409
myanmar_mawhun_agm_region,96.18721397187242,24.62262416094481
myanmar_tatlwin_agm_region,95.82371210894463,24.02294653561405
myanmar_shaduzup_agm_region,96.58285174333221,25.9877663875819
myanmar_chishidu_agm_region_TSTM,96.54549333156324,25.62355346126958
myanmar_loipaw_agm_region_TSTM,96.43776227519285,25.36578897806437
myanmar_sikaw_agm_region,97.00177882514195,23.81527586028306
myanmar_kunchaung_agm_region,96.54645633691916,23.92952722082223
myanmar_maing_nawng_agm_region_TSTM,96.26496688914166,25.00894598309547
myanmar_mekahta_agm_region,97.11513346141058,17.70978061894637
myanmar_sittang_htikhe_agm_region,97.01948426762881,17.94294908332113
